Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
639,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,22,21,"1,741",19.3,1,2,3,1,0,0,2,0,0.05,0.1,0.16,0.05,0.16,Matches
640,Mousa Dembélé,be BEL,MF,Tottenham Hotspur,eng Premier League,30,1987,28,21,"1,879",20.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
641,Ousmane Dembélé,fr FRA,"MF,FW",Barcelona,es La Liga,20,1997,17,12,925,10.3,3,6,9,3,0,0,2,0,0.29,0.58,0.88,0.29,0.88,Matches
642,Jessy Deminguet,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1998,12,5,534,5.9,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
643,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,19,13,"1,211",13.5,2,2,4,1,1,1,3,0,0.15,0.15,0.3,0.07,0.22,Matches
644,Ermedin Demirović,ba BIH,FW,Alavés,es La Liga,19,1998,3,2,182,2,1,1,2,1,0,0,0,0,0.49,0.49,0.99,0.49,0.99,Matches
645,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,30,25,"2,284",25.4,0,3,3,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
646,Fabio Depaoli,it ITA,"MF,DF",Chievo,it Serie A,20,1997,19,13,"1,192",13.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
647,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,28,28,"2,410",26.8,0,2,2,0,0,0,5,1,0,0.07,0.07,0,0.07,Matches
648,Laurent Depoitre,be BEL,FW,Huddersfield Town,eng Premier League,28,1988,33,18,"1,820",20.2,6,1,7,6,0,0,1,0,0.3,0.05,0.35,0.3,0.35,Matches
649,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,24,24,"1,944",21.6,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
650,Gregory van der Wiel,nl NED,"MF,DF",Cagliari,it Serie A,29,1988,5,3,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,30,1987,17,7,573,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
652,Mattia Destro,it ITA,FW,Bologna,it Serie A,26,1991,26,19,"1,617",18,6,2,8,6,0,0,3,0,0.33,0.11,0.45,0.33,0.45,Matches
653,Gerard Deulofeu,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,10,5,503,5.6,1,1,2,1,0,0,1,0,0.18,0.18,0.36,0.18,0.36,Matches
654,Gerard Deulofeu,es ESP,"MF,FW",Watford,eng Premier League,23,1994,7,5,435,4.8,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
655,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23,1993,13,11,"1,007",11.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
656,Federico Di Francesco,it ITA,"FW,MF",Bologna,it Serie A,23,1994,24,20,"1,591",17.7,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches
657,Davide Di Gennaro,it ITA,"FW,MF",Lazio,it Serie A,29,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
658,Ángel Di María,ar ARG,FW,Paris Saint-Germain,fr Ligue 1,29,1988,30,26,"2,111",23.5,11,6,17,11,0,0,1,0,0.47,0.26,0.72,0.47,0.72,Matches
659,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,28,1989,30,22,"1,654",18.4,3,1,4,2,1,1,4,0,0.16,0.05,0.22,0.11,0.16,Matches
660,Cheick Diabaté,ml MLI,FW,Benevento,it Serie A,29,1988,11,7,664,7.4,8,0,8,8,0,0,2,1,1.08,0,1.08,1.08,1.08,Matches
661,Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,eng Premier League,21,1995,14,5,587,6.5,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
662,Moussa Diaby,fr FRA,FW,Crotone,it Serie A,18,1999,2,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
663,Fallou Diagne,sn SEN,"DF,MF",Metz,fr Ligue 1,27,1989,29,26,"2,238",24.9,1,1,2,1,0,0,8,2,0.04,0.04,0.08,0.04,0.08,Matches
664,Adama Diakhaby,fr FRA,"FW,MF",Monaco,fr Ligue 1,21,1996,22,10,850,9.4,2,3,5,2,0,0,2,1,0.21,0.32,0.53,0.21,0.53,Matches
665,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20,1996,12,8,728,8.1,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
666,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,27,27,"2,415",26.8,2,1,3,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,Matches
667,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
668,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,22,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
669,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,26,16,"1,384",15.4,5,0,5,5,0,0,6,0,0.33,0,0.33,0.33,0.33,Matches
670,Mohamed Diamé,sn SEN,MF,Newcastle United,eng Premier League,30,1987,31,23,"2,041",22.7,2,0,2,2,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
671,Lassana Diarra,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,32,1985,10,8,606,6.7,0,1,1,0,0,0,4,0,0,0.15,0.15,0,0.15,Matches
672,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,18,5,655,7.3,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
673,Brahim Díaz,ma MAR,"FW,MF",Manchester City,eng Premier League,17,1999,5,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
674,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,32,31,"2,778",30.9,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
675,Daniel Didavi,de GER,MF,Wolfsburg,de Bundesliga,27,1990,30,26,"2,237",24.9,9,5,14,9,0,0,4,0,0.36,0.2,0.56,0.36,0.56,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
677,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,23,21,"1,621",18,2,1,3,2,0,0,4,0,0.11,0.06,0.17,0.11,0.17,Matches
678,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21,1996,6,6,435,4.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
679,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,de Bundesliga,27,1989,22,22,"1,868",20.8,0,3,3,0,0,0,4,0,0,0.14,0.14,0,0.14,Matches
680,Eric Dier,eng ENG,"MF,DF",Tottenham Hotspur,eng Premier League,23,1994,34,32,"2,824",31.4,0,2,2,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches
681,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,12,8,704,7.8,0,2,2,0,0,0,2,0,0,0.26,0.26,0,0.26,Matches
682,Landry Dimata,be BEL,"FW,MF",Wolfsburg,de Bundesliga,19,1997,21,9,902,10,0,1,1,0,0,0,1,1,0,0.1,0.1,0,0.1,Matches
683,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,26,1991,14,14,"1,192",13.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
684,Ismaël Diomandé,ci CIV,"DF,MF",Caen,fr Ligue 1,24,1992,11,8,712,7.9,0,1,1,0,0,0,1,1,0,0.13,0.13,0,0.13,Matches
685,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,16,11,931,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
686,Issa Diop,ma MAR,DF,Toulouse,fr Ligue 1,20,1997,34,34,"3,060",34,3,0,3,3,0,0,8,0,0.09,0,0.09,0.09,0.09,Matches
687,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,5,3,264,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
688,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,31,1986,15,12,940,10.4,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
689,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,25,17,"1,344",14.9,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
690,Djené,tg TOG,DF,Getafe,es La Liga,25,1991,36,36,"3,239",36,1,0,1,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches
691,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,29,27,"2,416",26.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
692,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28,28,"2,520",28,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches
693,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30,30,"2,699",30,0,1,1,0,0,0,4,1,0,0.03,0.03,0,0.03,Matches
694,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30,30,"2,700",30,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
695,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,25,1992,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
696,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,24,1993,17,9,881,9.8,1,2,3,1,0,0,1,0,0.1,0.2,0.31,0.1,0.31,Matches
697,Jaume Doménech,es ESP,GK,Valencia,es La Liga,26,1990,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
698,Jean-Luc Dompé,fr FRA,"FW,MF",Amiens,fr Ligue 1,21,1995,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
699,Giulio Donati,it ITA,"DF,MF",Mainz 05,de Bundesliga,27,1990,29,26,"2,284",25.4,0,3,3,0,0,0,3,2,0,0.12,0.12,0,0.12,Matches
700,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,26,1991,3,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,de Bundesliga,20,1996,18,11,949,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
702,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
703,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,28,20,"1,794",19.9,2,1,3,2,0,0,3,0,0.1,0.05,0.15,0.1,0.15,Matches
704,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,3,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
705,Niklas Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1,1,90,1,1,0,1,1,0,0,0,0,1,0,1,1,1,Matches
706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,14,10,983,10.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
707,Mathieu Dossevi,tg TOG,"MF,FW",Metz,fr Ligue 1,29,1988,30,30,"2,509",27.9,1,11,12,1,0,0,2,0,0.04,0.39,0.43,0.04,0.43,Matches
708,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,24,1993,37,37,"3,324",36.9,7,3,10,7,0,0,10,0,0.19,0.08,0.27,0.19,0.27,Matches
709,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,24,1992,19,12,"1,022",11.4,1,0,1,1,0,0,4,0,0.09,0,0.09,0.09,0.09,Matches
710,Mohamed Dräger,tn TUN,"DF,MF",Freiburg,de Bundesliga,21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
711,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26,1991,11,7,769,8.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
712,Aleksandar Dragović,at AUT,"DF,MF",Leverkusen,de Bundesliga,26,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
713,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,19,1997,3,1,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
714,Boukary Dramé,sn SEN,MF,SPAL,it Serie A,32,1985,5,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
715,Julian Draxler,de GER,"MF,FW",Paris Saint-Germain,fr Ligue 1,23,1993,30,19,"1,704",18.9,4,5,9,4,0,0,1,0,0.21,0.26,0.48,0.21,0.48,Matches
716,Danny Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,12,5,527,5.9,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
717,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,24,1992,13,4,467,5.2,4,1,5,4,0,0,1,0,0.77,0.19,0.96,0.77,0.96,Matches
718,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,18,16,"1,440",16,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
719,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
720,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21,1995,24,24,"2,138",23.8,0,2,2,0,0,0,9,1,0,0.08,0.08,0,0.08,Matches
721,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,34,34,"3,021",33.6,3,4,7,3,0,0,5,0,0.09,0.12,0.21,0.09,0.21,Matches
722,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,28,1989,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
723,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,17,9,744,8.3,1,0,1,1,0,0,3,0,0.12,0,0.12,0.12,0.12,Matches
724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,37,37,"3,292",36.6,0,1,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
725,Paul Dummett,wls WAL,DF,Newcastle United,eng Premier League,25,1991,20,19,"1,602",17.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,26,23,"1,947",21.6,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38,38,"3,420",38,1,1,2,1,0,0,7,0,0.03,0.03,0.05,0.03,0.05,Matches
728,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
729,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,28,1989,20,12,"1,028",11.4,3,3,6,0,3,4,5,0,0.26,0.26,0.53,0,0.26,Matches
730,Riza Durmisi,dk DEN,"DF,MF",Real Betis,es La Liga,23,1994,24,23,"2,080",23.1,2,3,5,2,0,0,4,0,0.09,0.13,0.22,0.09,0.22,Matches
731,Hugo Duro,es ESP,FW,Getafe,es La Liga,17,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
732,Noë Dussenne,be BEL,DF,Crotone,it Serie A,25,1992,1,0,84,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
733,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,23,1993,33,26,"2,353",26.1,22,3,25,19,3,5,0,0,0.84,0.11,0.96,0.73,0.84,Matches
734,Nathan Dyer,eng ENG,"FW,MF",Swansea City,eng Premier League,29,1987,24,16,"1,307",14.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
735,Edin Džeko,ba BIH,FW,Roma,it Serie A,31,1986,36,33,"3,018",33.5,16,3,19,16,0,0,6,0,0.48,0.09,0.57,0.48,0.57,Matches
736,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,31,1986,15,14,"1,193",13.3,1,0,1,1,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,23,16,"1,524",16.9,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
738,Éder,it ITA,FW,Inter,it Serie A,30,1986,29,4,800,8.9,3,0,3,3,0,0,4,0,0.34,0,0.34,0.34,0.34,Matches
739,Simone Edera,it ITA,"MF,FW",Torino,it Serie A,20,1997,14,2,327,3.6,1,1,2,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,Matches
740,Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,36,36,"3,194",35.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
741,Tom Edwards,eng ENG,"DF,MF",Stoke City,eng Premier League,18,1999,6,6,481,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
742,Mandela Egbo,eng ENG,DF,Gladbach,de Bundesliga,19,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
743,Johannes Eggestein,de GER,FW,Werder Bremen,de Bundesliga,19,1998,7,0,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
744,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,33,31,"2,692",29.9,2,3,5,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,Matches
745,Albin Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,19,12,"1,108",12.3,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,11,9,774,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
747,Rob Elliot,ie IRL,GK,Newcastle United,eng Premier League,31,1986,16,16,"1,440",16,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
748,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,13,11,867,9.6,0,1,1,0,0,0,3,1,0,0.1,0.1,0,0.1,Matches
749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,19,18,"1,596",17.7,3,2,5,3,0,0,1,0,0.17,0.11,0.28,0.17,0.28,Matches
750,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,20,1996,33,33,"2,914",32.4,2,2,4,2,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23,1993,31,30,"2,691",29.9,1,0,1,1,0,0,11,1,0.03,0,0.03,0.03,0.03,Matches
752,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,20,1997,21,9,919,10.2,3,0,3,3,0,0,4,0,0.29,0,0.29,0.29,0.29,Matches
753,Youssef En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,25,16,"1,596",17.7,4,0,4,4,0,1,2,1,0.23,0,0.23,0.23,0.23,Matches
754,Sergi Enrich,es ESP,FW,Eibar,es La Liga,27,1990,19,14,"1,330",14.8,3,1,4,3,0,0,2,0,0.2,0.07,0.27,0.2,0.27,Matches
755,Javier Eraso,es ESP,MF,Leganés,es La Liga,27,1990,34,31,"2,533",28.1,4,3,7,4,0,0,4,0,0.14,0.11,0.25,0.14,0.25,Matches
756,Christian Eriksen,dk DEN,MF,Tottenham Hotspur,eng Premier League,25,1992,37,37,"3,218",35.8,10,10,20,10,0,0,0,0,0.28,0.28,0.56,0.28,0.56,Matches
757,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,28,16,"1,565",17.4,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
758,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,27,26,"2,332",25.9,0,2,2,0,0,0,10,0,0,0.08,0.08,0,0.08,Matches
759,Bernardo Espinosa,co COL,DF,Girona,es La Liga,28,1989,34,32,"2,868",31.9,0,3,3,0,0,0,7,0,0,0.09,0.09,0,0.09,Matches
760,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
761,Alexander Esswein,de GER,"MF,FW",Hertha BSC,de Bundesliga,27,1990,16,6,617,6.9,2,1,3,2,0,0,0,0,0.29,0.15,0.44,0.29,0.44,Matches
762,Oghenekaro Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,14,14,"1,215",13.5,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
763,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,24,12,"1,120",12.4,0,2,2,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
764,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,5,5,376,4.2,1,0,1,1,0,0,2,0,0.24,0,0.24,0.24,0.24,Matches
765,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,28,26,"2,270",25.2,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches
766,Franck Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,2,2,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
767,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,4,4,349,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
768,Patrice Evra,fr FRA,"DF,MF",West Ham United,eng Premier League,36,1981,5,3,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
769,Edu Expósito,es ESP,MF,Dep La Coruña,es La Liga,20,1996,3,0,96,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
770,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,21,1996,10,4,467,5.2,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
771,Valentin Eysseric,fr FRA,MF,Nice,fr Ligue 1,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
772,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,25,1992,21,8,706,7.8,1,1,2,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,Matches
773,Imoh Ezekiel,ng NGA,MF,Las Palmas,es La Liga,23,1993,10,5,469,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
774,Marco Fabián,mx MEX,"MF,FW",Eintracht Frankfurt,de Bundesliga,28,1989,7,3,422,4.7,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
775,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,32,1985,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34,34,"3,060",34,7,3,10,3,4,4,8,0,0.21,0.09,0.29,0.09,0.18,Matches
777,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,30,1987,32,25,"2,306",25.6,2,4,6,2,0,0,6,2,0.08,0.16,0.23,0.08,0.23,Matches
778,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,34,34,"3,015",33.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
779,Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,28,1988,31,26,"2,385",26.5,1,4,5,1,0,1,7,0,0.04,0.15,0.19,0.04,0.19,Matches
780,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,26,25,"2,129",23.7,18,4,22,15,3,4,1,0,0.76,0.17,0.93,0.63,0.8,Matches
781,Diego Falcinelli,it ITA,FW,Fiorentina,it Serie A,26,1991,12,3,440,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
782,Diego Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,20,15,"1,314",14.6,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches
783,Simon Falette,gn GUI,DF,Eintracht Frankfurt,de Bundesliga,25,1992,27,25,"2,211",24.6,1,0,1,1,0,0,10,1,0.04,0,0.04,0.04,0.04,Matches
784,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
785,Cesar Falletti,uy URU,FW,Bologna,it Serie A,24,1992,13,1,321,3.6,1,0,1,1,0,0,1,0,0.28,0,0.28,0.28,0.28,Matches
786,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,27,1990,37,34,"2,821",31.3,12,8,20,12,0,0,2,0,0.38,0.26,0.64,0.38,0.64,Matches
787,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,24,1993,35,25,"2,457",27.3,2,4,6,2,0,0,2,0,0.07,0.15,0.22,0.07,0.22,Matches
788,Imad Faraj,ma MAR,DF,Lille,fr Ligue 1,18,1999,7,1,162,1.8,0,1,1,0,0,0,0,0,0,0.56,0.56,0,0.56,Matches
789,Davide Faraoni,it ITA,"DF,MF",Crotone,it Serie A,25,1991,28,18,"1,754",19.5,2,4,6,2,0,0,3,0,0.1,0.21,0.31,0.1,0.31,Matches
790,Mohamed Fares,dz ALG,"DF,FW",Hellas Verona,it Serie A,21,1996,30,29,"2,604",28.9,0,1,1,0,0,0,12,0,0,0.03,0.03,0,0.03,Matches
791,Diego Farias,br BRA,FW,Cagliari,it Serie A,27,1990,28,14,"1,609",17.9,1,4,5,1,0,1,4,0,0.06,0.22,0.28,0.06,0.28,Matches
792,Federico Fazio,ar ARG,DF,Roma,it Serie A,30,1987,34,32,"2,922",32.5,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches
