Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
854,Ben White,eng ENG,DF,eng Arsenal,26,1997,9,4,335,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
855,Tomáš Wiesner,cz CZE,MF,cz Sparta Prague,27,1997,7,6,505,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
856,Kevin Wimmer,at AUT,DF,sk Slovan Bratislava,31,1992,5,5,450,5,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
857,Florian Wirtz,de GER,"MF,FW",de Leverkusen,21,2003,9,9,759,8.4,6,1,7,5,1,1,2,0,0.71,0.12,0.83,0.59,0.71,Matches
858,Axel Witsel,be BEL,DF,es Atlético Madrid,35,1989,4,3,271,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
859,Gregory Wüthrich,ch SUI,DF,at Sturm Graz,29,1994,4,4,279,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
860,Granit Xhaka,ch SUI,MF,de Leverkusen,31,1992,10,9,818,9.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
861,Antal Yaakobishvili,hu HUN,DF,es Girona,20,2004,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
862,Malick Yalcouye,ci CIV,MF,at Sturm Graz,18,2005,8,7,618,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
863,Lamine Yamal,es ESP,MF,es Barcelona,17,2007,13,13,"1,094",12.2,5,3,8,5,0,0,0,0,0.41,0.25,0.66,0.41,0.66,Matches
864,Erencan Yardimci,tr TUR,FW,at Sturm Graz,22,2002,5,0,101,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
865,Kenan Yıldız,tr TUR,"MF,FW",it Juventus,19,2005,10,8,665,7.4,1,1,2,1,0,0,1,0,0.14,0.14,0.27,0.14,0.27,Matches
866,Seol Young-woo,kr KOR,DF,rs Red Star,25,1998,8,8,700,7.8,0,3,3,0,0,0,1,0,0,0.39,0.39,0,0.39,Matches
867,Dan-Axel Zagadou,fr FRA,DF,de Stuttgart,25,1999,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
868,Danijel Zagorac,hr CRO,GK,hr Dinamo Zagreb,37,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
869,Warren Zaïre-Emery,fr FRA,MF,fr Paris Saint-Germain,18,2006,13,6,605,6.7,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
870,Denis Zakaria,ch SUI,MF,fr Monaco,27,1996,7,7,613,6.8,1,0,1,0,1,1,3,0,0.15,0,0.15,0,0,Matches
871,Nicola Zalewski,pl POL,MF,it Inter,22,2002,2,0,38,0.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
872,Nicolò Zaniolo,it ITA,"FW,MF",it Atalanta,25,1999,7,0,133,1.5,1,0,1,1,0,0,1,0,0.68,0,0.68,0.68,0.68,Matches
873,Davide Zappacosta,it ITA,MF,it Atalanta,32,1992,9,8,697,7.7,0,5,5,0,0,0,0,0,0,0.65,0.65,0,0.65,Matches
874,Gjivai Zechiël,nl NED,MF,nl Feyenoord,20,2004,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
875,Jaroslav Zelený,cz CZE,"DF,MF",cz Sparta Prague,31,1992,5,3,298,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
876,Ramiz Zerrouki,dz ALG,MF,nl Feyenoord,26,1998,4,1,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
877,Edon Zhegrova,xk KVX,"MF,FW",fr Lille,25,1999,5,3,363,4,1,1,2,1,0,0,1,0,0.25,0.25,0.5,0.25,0.5,Matches
878,Piotr Zieliński,pl POL,MF,it Inter,30,1994,10,6,588,6.5,0,1,1,0,0,1,0,0,0,0.15,0.15,0,0.15,Matches
879,Oleksandr Zinchenko,ua UKR,"MF,DF",eng Arsenal,27,1996,6,2,194,2.2,1,0,1,1,0,0,0,0,0.46,0,0.46,0.46,0.46,Matches
880,Luck Zogbé,ci CIV,DF,fr Brest,19,2005,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
881,Tanguy Zoukrou,fr FRA,DF,ch Young Boys,21,2003,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
882,Sharani Zuberu,tg TOG,"DF,MF",sk Slovan Bratislava,24,2000,5,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
883,Oleksandr Zubkov,ua UKR,MF,ua Shakhtar Donetsk,27,1996,8,7,532,5.9,2,1,3,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,Matches
884,Lovro Zvonarek,hr CRO,MF,at Sturm Graz,19,2005,6,0,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
885,Martin Ødegaard,no NOR,MF,eng Arsenal,25,1998,11,9,797,8.9,3,1,4,3,0,0,0,0,0.34,0.11,0.45,0.34,0.45,Matches
886,Łukasz Łakomy,pl POL,MF,ch Young Boys,23,2001,7,5,444,4.9,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
