Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2075,Arkadiusz Reca,pl POL,"MF,DF",SPAL,it Serie A,24,1995,21.4,0,19,5,26.3,0.89,0.23,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2076,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,0,24,8,33.3,1.38,0.46,0,0,0,0,Matches
2077,Daishawn Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,0.2,0,1,0,0,4.29,0,0,,0,0,Matches
2078,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,4,59,21,35.6,1.92,0.68,0.07,0.19,0,0,Matches
2079,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1,0,3,0,0,3.14,0,0,,0,0,Matches
2080,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,,0,0,,,0,0,Matches
2081,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,,0,0,,,0,0,Matches
2082,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,2,28,7,25,1,0.25,0.07,0.29,0,0,Matches
2083,Ken Reichel,de GER,"DF,MF",Union Berlin,de Bundesliga,32,1986,5.9,0,5,3,60,0.84,0.51,0,0,0,0,Matches
2084,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,0,0,0,,0,0,,,0,0,Matches
2085,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,0,0,0,,0,0,,,0,0,Matches
2086,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1,0,0,0,,0,0,,,0,0,Matches
2087,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,1,2,1,50,2.28,1.14,0.5,1,0,0,Matches
2088,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,21,1998,8.7,2,4,3,75,0.46,0.34,0.5,0.67,0,0,Matches
2089,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,1,5,2,40,0.36,0.14,0.2,0.5,0,0,Matches
2090,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,0,1,0,0,0.04,0,0,,0,0,Matches
2091,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,7,28,11,39.3,2.62,1.03,0.25,0.64,0,0,Matches
2092,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,,0,0,,,0,0,Matches
2093,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,11,47,24,51.1,2.83,1.44,0.21,0.42,1,1,Matches
2094,Elvis Rexhbeçaj,xk KVX,MF,Köln,de Bundesliga,21,1997,6.9,0,13,7,53.8,1.88,1.01,0,0,0,0,Matches
2095,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,0,4,2,50,1.01,0.51,0,0,0,0,Matches
2096,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,0,0,0,,0,0,,,0,0,Matches
2097,Nico Ribaudo,es ESP,MF,Espanyol,es La Liga,18,2001,2,0,4,3,75,1.98,1.48,0,0,0,0,Matches
2098,Lucas Ribeiro,br BRA,DF,Hoffenheim,de Bundesliga,20,1999,0.7,1,1,1,100,1.38,1.38,1,1,0,0,Matches
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,3,24,13,54.2,1.53,0.83,0.13,0.23,0,0,Matches
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2101,Declan Rice,eng ENG,MF,West Ham United,eng Premier League,20,1999,38,1,31,9,29,0.82,0.24,0.03,0.11,0,0,Matches
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,,0,0,,,0,0,Matches
2103,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,22,1997,34.1,13,89,31,34.8,2.61,0.91,0.15,0.42,0,0,Matches
2104,Marco Richter,de GER,MF,Augsburg,de Bundesliga,21,1997,25.3,4,64,20,31.3,2.53,0.79,0.06,0.2,0,0,Matches
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,0,11,3,27.3,0.42,0.12,0,0,0,0,Matches
2106,Sergio Rico,es ESP,GK,Paris Saint-Germain,fr Ligue 1,25,1993,2,0,0,0,,0,0,,,0,0,Matches
2107,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,0,3,0,0,0.35,0,0,,0,0,Matches
2108,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,0,7,2,28.6,1.46,0.42,0,0,0,0,Matches
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30,1,16,7,43.8,0.53,0.23,0.06,0.14,0,0,Matches
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,0,9,2,22.2,0.5,0.11,0,0,0,0,Matches
2111,Renaud Ripart,fr FRA,"FW,MF",Nîmes,fr Ligue 1,26,1993,22.5,4,48,16,33.3,2.13,0.71,0.04,0.13,2,2,Matches
2112,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,0,1,0,0,6.92,0,0,,0,0,Matches
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,0,11,2,18.2,0.52,0.09,0,0,0,0,Matches
2114,Marcel Risse,de GER,"DF,FW",Köln,de Bundesliga,29,1989,1.5,0,1,0,0,0.68,0,0,,0,0,Matches
2115,Mihailo Ristić,rs SRB,MF,Montpellier,fr Ligue 1,23,1995,9,0,8,1,12.5,0.89,0.11,0,0,0,0,Matches
2116,Matt Ritchie,sct SCO,"MF,DF",Newcastle United,eng Premier League,29,1989,14.6,2,26,8,30.8,1.78,0.55,0.08,0.25,0,1,Matches
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,0,9,2,22.2,1.86,0.41,0,0,0,0,Matches
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
2119,Maxence Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,0,1,0,0,3.6,0,0,,0,0,Matches
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,,0,0,,,0,0,Matches
2121,Roberto,es ESP,GK,West Ham United,eng Premier League,33,1986,7.6,0,0,0,,0,0,,,0,0,Matches
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,0,1,0,0,0.11,0,0,,0,0,Matches
2123,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26,1,6,2,33.3,0.23,0.08,0.17,0.5,0,0,Matches
2124,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,0.3,0,0,0,,0,0,,,0,0,Matches
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,22,6,27.3,0.64,0.17,0.09,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2126,Callum Robinson,ie IRL,FW,Sheffield United,eng Premier League,24,1995,7.5,1,12,4,33.3,1.6,0.53,0.08,0.25,0,0,Matches
2127,Jack Robinson,eng ENG,DF,Sheffield United,eng Premier League,25,1993,5.6,0,0,0,,0,0,,,0,0,Matches
2128,Joel Robles,es ESP,GK,Real Betis,es La Liga,29,1990,32.1,0,0,0,,0,0,,,0,0,Matches
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,2,32,5,15.6,0.96,0.15,0,0,2,2,Matches
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,5,60,14,23.3,2.88,0.67,0.08,0.36,0,0,Matches
2131,Sebastian Rode,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1990,21.5,3,13,6,46.2,0.6,0.28,0.23,0.5,0,0,Matches
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,3,24,9,37.5,0.87,0.33,0.13,0.33,0,0,Matches
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,4,41,15,36.6,1.96,0.72,0.1,0.27,0,0,Matches
2134,Kévin Rodrigues,pt POR,"MF,DF",Leganés,es La Liga,25,1994,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,0,0,Matches
2135,Kévin Rodrigues,pt POR,"DF,MF",Real Sociedad,es La Liga,25,1994,0.1,0,1,0,0,15,0,0,,0,0,Matches
2136,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,10,53,24,45.3,3.39,1.54,0.17,0.38,1,1,Matches
2137,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,9,62,28,45.2,2.92,1.32,0.11,0.25,2,2,Matches
2138,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,5,51,12,23.5,1.51,0.36,0.08,0.33,1,1,Matches
2139,Guido Rodríguez,ar ARG,MF,Real Betis,es La Liga,25,1994,10.4,1,12,3,25,1.15,0.29,0.08,0.33,0,0,Matches
2140,James Rodríguez,co COL,"MF,FW",Real Madrid,es La Liga,28,1991,4.7,1,9,1,11.1,1.93,0.21,0.11,1,0,0,Matches
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,8,67,30,44.8,2.99,1.34,0.1,0.23,1,1,Matches
2142,Mario Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,0,0,0,0,,0,0,,,0,0,Matches
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,0,1,0,0,0.23,0,0,,0,0,Matches
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,2,16,8,50,1.41,0.71,0.13,0.25,0,0,Matches
2145,Jack Rodwell,eng ENG,"DF,MF",Sheffield United,eng Premier League,28,1991,0.2,0,0,0,,0,0,,,0,0,Matches
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,1,30,8,26.7,1.17,0.31,0.03,0.13,0,0,Matches
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,0,4,0,0,0.42,0,0,,0,0,Matches
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,1,11,4,36.4,0.98,0.35,0.09,0.25,0,0,Matches
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,0,1,0,0,0.74,0,0,,0,0,Matches
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,0,2,1,50,0.12,0.06,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,1,15,3,20,0.44,0.09,0.07,0.33,0,0,Matches
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,0,12,2,16.7,0.61,0.1,0,0,0,0,Matches
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1,15,3,20,0.52,0.1,0.07,0.33,0,0,Matches
2154,Luka Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,0,0,0,,0,0,,,0,0,Matches
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,0,8,0,0,0.39,0,0,,0,0,Matches
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,1,17,7,41.2,0.89,0.37,0.06,0.14,0,0,Matches
2157,Rômulo,it ITA,"DF,MF",Genoa,it Serie A,32,1987,0.2,0,0,0,,0,0,,,0,0,Matches
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,31,208,80,38.5,6.42,2.47,0.09,0.24,12,13,Matches
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,1,3,2,66.7,0.21,0.14,0.33,0.5,0,0,Matches
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,0,37,10,27,1.86,0.5,0,0,0,1,Matches
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,0,4,1,25,1.33,0.33,0,0,0,0,Matches
2162,Marten de Roon,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,2,31,6,19.4,1.03,0.2,0.06,0.33,0,0,Matches
2163,Roberto Rosales,ve VEN,"DF,MF",Leganés,es La Liga,30,1988,20.8,0,9,1,11.1,0.43,0.05,0,0,0,0,Matches
2164,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,0,0,0,,0,0,,,0,0,Matches
2165,Danny Rose,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,29,1990,9.9,0,2,0,0,0.2,0,0,,0,0,Matches
2166,Danny Rose,eng ENG,DF,Newcastle United,eng Premier League,29,1990,9.6,0,0,0,,0,0,,,0,0,Matches
2167,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,0,4,0,0,0.16,0,0,,0,0,Matches
2168,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,,0,0,,,0,0,Matches
2169,Jérôme Roussillon,gp GLP,"DF,MF",Wolfsburg,de Bundesliga,26,1993,26.3,1,19,4,21.1,0.72,0.15,0.05,0.25,0,0,Matches
2170,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,2,18,8,44.4,2.77,1.23,0.11,0.25,0,0,Matches
2171,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,1,0,0,0.86,0,0,,0,0,Matches
2172,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,0,43,14,32.6,1.2,0.39,0,0,0,0,Matches
2173,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,0,0,0,,0,0,,,0,0,Matches
2174,Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,9.8,0,17,4,23.5,1.74,0.41,0,0,0,0,Matches
2175,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19,2,12,3,25,0.63,0.16,0.17,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2176,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,29,1990,30.4,1,25,8,32,0.82,0.26,0.04,0.13,0,0,Matches
2177,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,0,0,0,,0,0,,,0,0,Matches
2178,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0,0,0,0,,0,0,,,0,0,Matches
2179,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,0,6,2,33.3,0.78,0.26,0,0,0,0,Matches
2180,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,0,31,9,29,1.42,0.41,0,0,0,0,Matches
2181,Aitor Ruibal,es ESP,"MF,DF",Leganés,es La Liga,23,1996,13.6,0,16,3,18.8,1.18,0.22,0,0,0,0,Matches
2182,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,3,71,19,26.8,2.38,0.64,0.04,0.16,0,0,Matches
2183,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,0,0,0,,0,0,,,0,0,Matches
2184,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,0,5,0,0,1.32,0,0,,0,0,Matches
2185,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,28,1991,7.7,0,4,2,50,0.52,0.26,0,0,0,0,Matches
2186,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,0,0,0,,0,0,,,0,0,Matches
2187,Julian Ryerson,no NOR,MF,Union Berlin,de Bundesliga,21,1997,4.1,0,2,0,0,0.49,0,0,,0,0,Matches
2188,Frederik Rønnow,dk DEN,GK,Eintracht Frankfurt,de Bundesliga,26,1992,9,0,0,0,,0,0,,,0,0,Matches
2189,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,1,0,0,15,0,0,,0,0,Matches
2190,Victor Sá,br BRA,"MF,FW",Wolfsburg,de Bundesliga,25,1994,18.1,2,30,12,40,1.66,0.66,0.07,0.17,0,0,Matches
2191,Youssouf Sabaly,sn SEN,"DF,MF",Bordeaux,fr Ligue 1,26,1993,10.1,0,6,1,16.7,0.59,0.1,0,0,0,0,Matches
2192,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,0,14,4,28.6,0.4,0.11,0,0,0,0,Matches
2193,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,4,43,14,32.6,3.69,1.2,0.07,0.21,1,1,Matches
2194,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,25,1994,27.8,9,70,24,34.3,2.52,0.86,0.13,0.38,0,0,Matches
2195,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,0,0,0,,0,0,,,0,0,Matches
2196,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,20,1999,7.6,1,9,2,22.2,1.18,0.26,0.11,0.5,0,0,Matches
2197,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,0,0,0,,0,0,,,0,0,Matches
2198,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,0,12,2,16.7,0.86,0.14,0,0,0,0,Matches
2199,Wesley Saïd,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24,1995,12.9,2,25,11,44,1.94,0.85,0.08,0.18,0,0,Matches
2200,Allan Saint-Maximin,fr FRA,MF,Newcastle United,eng Premier League,22,1997,20.7,3,46,21,45.7,2.22,1.01,0.07,0.14,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2201,Théo Sainte-Luce,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,,0,0,,,0,0,Matches
2202,Borja Sainz,es ESP,MF,Alavés,es La Liga,18,2001,6.4,1,10,4,40,1.57,0.63,0.1,0.25,0,0,Matches
2203,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,2,23,8,34.8,0.77,0.27,0.09,0.25,0,0,Matches
2204,Bukayo Saka,eng ENG,"MF,DF",Arsenal,eng Premier League,17,2001,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,0,0,Matches
2205,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18,0,2,0,0,0.11,0,0,,0,0,Matches
2206,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,0,0,0,,0,0,,,0,0,Matches
2207,Jacopo Sala,it ITA,"DF,MF",SPAL,it Serie A,27,1991,9.5,0,15,2,13.3,1.58,0.21,0,0,0,0,Matches
2208,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32,19,132,59,44.7,4.13,1.85,0.12,0.27,3,3,Matches
2209,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,0,0,0,,0,0,,,0,0,Matches
2210,Eddie Salcedo,it ITA,"FW,MF",Hellas Verona,it Serie A,17,2001,7.6,1,21,7,33.3,2.78,0.93,0.05,0.14,0,0,Matches
2211,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11,0,3,0,0,0.27,0,0,,0,0,Matches
2212,Yannis Salibur,fr FRA,"FW,MF",Mallorca,es La Liga,28,1991,0.9,0,1,0,0,1.1,0,0,,0,0,Matches
2213,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,0,0,0,,0,0,,,0,0,Matches
2214,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,1,7,1,14.3,0.23,0.03,0.14,1,0,0,Matches
2215,Roland Sallai,hu HUN,MF,Freiburg,de Bundesliga,22,1997,12.9,2,34,12,35.3,2.63,0.93,0.06,0.17,0,0,Matches
2216,Lazar Samardzic,rs SRB,MF,Hertha BSC,de Bundesliga,17,2002,0.4,0,0,0,,0,0,,,0,0,Matches
2217,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,0,6,1,16.7,0.41,0.07,0,0,0,0,Matches
2218,Mbwana Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,1,17,3,17.6,1.62,0.29,0.06,0.33,0,0,Matches
2219,Mama Samba Baldé,gw GNB,"MF,FW",Dijon,fr Ligue 1,23,1995,18.6,6,51,16,31.4,2.74,0.86,0.12,0.38,0,0,Matches
2220,Junior Sambia,fr FRA,"MF,DF",Montpellier,fr Ligue 1,22,1996,6.5,1,13,5,38.5,1.99,0.77,0.08,0.2,0,0,Matches
2221,Frédéric Sammaritano,fr FRA,"MF,FW",Dijon,fr Ligue 1,33,1986,5.8,1,9,2,22.2,1.56,0.35,0.11,0.5,0,0,Matches
2222,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,0,3,1,33.3,0.15,0.05,0,0,0,0,Matches
2223,Mikel San José,es ESP,MF,Athletic Club,es La Liga,30,1989,4,0,5,1,20,1.25,0.25,0,0,0,0,Matches
2224,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,15.4,6,41,20,48.8,2.66,1.3,0.15,0.3,0,0,Matches
2225,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,19,2000,8.2,1,10,5,50,1.21,0.61,0.1,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2226,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,0,0,0,,0,0,,,0,0,Matches
2227,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,21,1997,16.5,3,30,10,33.3,1.82,0.61,0.1,0.3,0,0,Matches
2228,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,30,1988,10.3,4,22,12,54.5,2.15,1.17,0.14,0.25,1,1,Matches
2229,Carlos Sánchez,co COL,MF,West Ham United,eng Premier League,33,1986,1.3,0,0,0,,0,0,,,0,0,Matches
2230,Davinson Sánchez,co COL,DF,Tottenham Hotspur,eng Premier League,23,1996,27,0,7,3,42.9,0.26,0.11,0,0,0,0,Matches
2231,Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,2,10,4,40,0.39,0.16,0.2,0.5,0,0,Matches
2232,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,0,3,0,0,0.54,0,0,,0,0,Matches
2233,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,0,0,0,,0,0,,,0,0,Matches
2234,Víctor Sánchez,es ESP,"MF,DF",Espanyol,es La Liga,31,1987,18.8,0,10,1,10,0.53,0.05,0,0,0,0,Matches
2235,Jadon Sancho,eng ENG,"MF,FW",Dortmund,de Bundesliga,19,2000,25.4,17,52,28,53.8,2.05,1.1,0.33,0.61,0,0,Matches
2236,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,1,16,4,25,0.6,0.15,0.06,0.25,0,0,Matches
2237,Leroy Sané,de GER,"FW,MF",Manchester City,eng Premier League,23,1996,0.1,0,2,0,0,15,0,0,,0,0,Matches
2238,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,2,9,3,33.3,0.72,0.24,0.22,0.67,0,0,Matches
2239,Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,0,6,5,83.3,1.45,1.21,0,0,0,0,Matches
2240,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,0,22,5,22.7,0.91,0.21,0,0,0,0,Matches
2241,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,2,18,5,27.8,0.7,0.19,0.11,0.4,0,0,Matches
2242,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,3,26,12,46.2,2.57,1.19,0.08,0.17,1,1,Matches
2243,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,5,40,12,30,1.66,0.5,0.13,0.42,0,0,Matches
2244,Nicola Sansone,it ITA,"MF,FW",Bologna,it Serie A,27,1991,25.2,4,80,23,28.8,3.17,0.91,0.01,0.04,3,4,Matches
2245,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1,36,11,30.6,1.29,0.4,0.03,0.09,0,0,Matches
2246,Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,1,25,6,24,2.92,0.7,0,0,1,1,Matches
2247,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,0,2,1,50,0.29,0.15,0,0,0,0,Matches
2248,Samir Santos,br BRA,"DF,MF",Udinese,it Serie A,24,1994,17.2,1,5,2,40,0.29,0.12,0.2,0.5,0,0,Matches
2249,Riccardo Saponara,it ITA,MF,Genoa,it Serie A,27,1991,1.9,0,5,0,0,2.68,0,0,,0,0,Matches
2250,Riccardo Saponara,it ITA,"MF,FW",Lecce,it Serie A,27,1991,10.5,2,26,9,34.6,2.47,0.86,0.08,0.22,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
2251,Ivan Šaponjić,rs SRB,FW,Atlético Madrid,es La Liga,21,1997,0.1,0,1,0,0,15,0,0,,0,0,Matches
2252,Pablo Sarabia,es ESP,"FW,MF",Paris Saint-Germain,fr Ligue 1,27,1992,12.9,4,33,11,33.3,2.55,0.85,0.12,0.36,0,0,Matches
2253,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2,1,4,1,25,2.01,0.5,0.25,1,0,0,Matches
2254,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,4,30,13,43.3,1.91,0.83,0.13,0.31,0,0,Matches
2255,Bouna Sarr,sn SEN,"DF,FW",Marseille,fr Ligue 1,27,1992,24,1,28,4,14.3,1.16,0.17,0.04,0.25,0,0,Matches
2256,Ismaila Sarr,sn SEN,MF,Watford,eng Premier League,21,1998,22.5,5,44,13,29.5,1.95,0.58,0.11,0.38,0,0,Matches
2257,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1,4,1,25,0.25,0.06,0.25,1,0,0,Matches
